"Colony.no.","Raw_file_name","Date_footage","Timepoint","Your_initials","Video_time_stamp","Event","Activity","Pollen_foraging","Standardized_time","WGT","treatment","Obs_Duration","Pollen_foraging_binary","weight","enter_exit_binary","DateTime","RECORD","BattV_Avg","PTemp_C_Avg (Deg C) [Avg]","Air_Temp_Avg","RH (%) [Smp]","SlrW_Avg (W/m^2) [Avg]","SlrMJ_Tot (MJ/m^2) [Tot]","Grass_Temp_Avg (Deg C) [Avg]","Soil_Temp_2in_Avg (Deg C) [Avg]","Soil_Temp_4in_Avg (Deg C) [Avg]","WindDir (Degrees) [Smp]","WS_kph_ (kilometers/hour) [Avg]","Rain_mm_Tot (mm) [Tot]","...15","week"
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:33:41,"entrance_none",1,"no",0,1,"Control",3600,0,1,1,2024-05-20 16:33:41,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:35:14,"entrance_pollen",1,"yes",93,1,"Control",3600,1,1,1,2024-05-20 16:35:14,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:36:14,"exit",0,"NA",153,1,"Control",3600,NA,1,0,2024-05-20 16:36:14,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:37:40,"entrance_pollen",1,"yes",239,1,"Control",3600,1,1,1,2024-05-20 16:37:40,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:38:14,"entrance_pollen",1,"yes",273,1,"Control",3600,1,1,1,2024-05-20 16:38:14,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:38:33,"exit",0,"NA",292,1,"Control",3600,NA,1,0,2024-05-20 16:38:33,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:38:35,"exit",0,"NA",294,1,"Control",3600,NA,1,0,2024-05-20 16:38:35,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:39:01,"exit",0,"NA",320,1,"Control",3600,NA,1,0,2024-05-20 16:39:01,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:40:22,"entrance_pollen",1,"yes",401,1,"Control",3600,1,1,1,2024-05-20 16:40:22,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:40:25,"entrance_none",1,"no",404,1,"Control",3600,0,1,1,2024-05-20 16:40:25,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:40:38,"exit",0,"NA",417,1,"Control",3600,NA,1,0,2024-05-20 16:40:38,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:40:39,"exit",0,"NA",418,1,"Control",3600,NA,1,0,2024-05-20 16:40:39,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:41:05,"entrance_pollen",1,"yes",444,1,"Control",3600,1,1,1,2024-05-20 16:41:05,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:41:20,"exit",0,"NA",459,1,"Control",3600,NA,1,0,2024-05-20 16:41:20,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:41:24,"entrance_pollen",1,"yes",463,1,"Control",3600,1,1,1,2024-05-20 16:41:24,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:41:26,"entrance_none",1,"no",465,1,"Control",3600,0,1,1,2024-05-20 16:41:26,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:41:50,"entrance_none",1,"no",489,1,"Control",3600,0,1,1,2024-05-20 16:41:50,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:43:11,"entrance_none",1,"no",570,1,"Control",3600,0,1,1,2024-05-20 16:43:11,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:44:34,"entrance_pollen",1,"yes",653,1,"Control",3600,1,1,1,2024-05-20 16:44:34,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:45:28,"exit",0,"NA",707,1,"Control",3600,NA,1,0,2024-05-20 16:45:28,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:46:22,"exit",0,"NA",761,1,"Control",3600,NA,1,0,2024-05-20 16:46:22,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:46:50,"entrance_none",1,"no",789,1,"Control",3600,0,1,1,2024-05-20 16:46:50,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:47:55,"entrance_none",1,"no",854,1,"Control",3600,0,1,1,2024-05-20 16:47:55,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:50:03,"entrance_none",1,"no",982,1,"Control",3600,0,1,1,2024-05-20 16:50:03,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:51:56,"exit",0,"NA",1095,1,"Control",3600,NA,1,0,2024-05-20 16:51:56,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:52:24,"exit",0,"NA",1123,1,"Control",3600,NA,1,0,2024-05-20 16:52:24,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:52:48,"entrance_pollen",1,"yes",1147,1,"Control",3600,1,1,1,2024-05-20 16:52:48,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:52:48,"entrance_pollen",1,"yes",1147,1,"Control",3600,1,1,1,2024-05-20 16:52:48,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:54:07,"entrance_pollen",1,"yes",1226,1,"Control",3600,1,1,1,2024-05-20 16:54:07,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:58:00,"exit",0,"NA",1459,1,"Control",3600,NA,1,0,2024-05-20 16:58:00,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0001.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 16:58:12,"entrance_none",1,"no",1471,1,"Control",3600,0,1,1,2024-05-20 16:58:12,129695,13.4,26.62,19.74,42.87,719,2.588,21.1,19.34,17.05,341.3,7.567,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:35,"entrance_pollen",1,"yes",1674,1,"Control",3600,1,1,1,2024-05-20 17:01:35,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:01:56,"entrance_none",1,"no",1695,1,"Control",3600,0,1,1,2024-05-20 17:01:56,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:02,"exit",0,"NA",1701,1,"Control",3600,NA,1,0,2024-05-20 17:02:02,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:10,"entrance_pollen",1,"yes",1709,1,"Control",3600,1,1,1,2024-05-20 17:02:10,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:39,"entrance_none",1,"no",1738,1,"Control",3600,0,1,1,2024-05-20 17:02:39,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:02:49,"entrance_none",1,"no",1748,1,"Control",3600,0,1,1,2024-05-20 17:02:49,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:03:51,"exit",0,"NA",1810,1,"Control",3600,NA,1,0,2024-05-20 17:03:51,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:03:57,"entrance_pollen",1,"yes",1816,1,"Control",3600,1,1,1,2024-05-20 17:03:57,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:04:57,"exit",0,"NA",1876,1,"Control",3600,NA,1,0,2024-05-20 17:04:57,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:05:21,"exit",0,"NA",1900,1,"Control",3600,NA,1,0,2024-05-20 17:05:21,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:05:37,"exit",0,"NA",1916,1,"Control",3600,NA,1,0,2024-05-20 17:05:37,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:05:56,"entrance_pollen",1,"yes",1935,1,"Control",3600,1,1,1,2024-05-20 17:05:56,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:06:06,"entrance_pollen",1,"yes",1945,1,"Control",3600,1,1,1,2024-05-20 17:06:06,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:06:40,"exit",0,"NA",1979,1,"Control",3600,NA,1,0,2024-05-20 17:06:40,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:19,"exit",0,"NA",2018,1,"Control",3600,NA,1,0,2024-05-20 17:07:19,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:23,"exit",0,"NA",2022,1,"Control",3600,NA,1,0,2024-05-20 17:07:23,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:42,"exit",0,"NA",2041,1,"Control",3600,NA,1,0,2024-05-20 17:07:42,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:07:47,"exit",0,"NA",2046,1,"Control",3600,NA,1,0,2024-05-20 17:07:47,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:08:21,"entrance_pollen",1,"yes",2080,1,"Control",3600,1,1,1,2024-05-20 17:08:21,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:11:03,"entrance_pollen",1,"yes",2242,1,"Control",3600,1,1,1,2024-05-20 17:11:03,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:11:55,"entrance_pollen",1,"yes",2294,1,"Control",3600,1,1,1,2024-05-20 17:11:55,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:07,"entrance_pollen",1,"yes",2306,1,"Control",3600,1,1,1,2024-05-20 17:12:07,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:27,"exit",0,"NA",2326,1,"Control",3600,NA,1,0,2024-05-20 17:12:27,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:12:46,"entrance_pollen",1,"yes",2345,1,"Control",3600,1,1,1,2024-05-20 17:12:46,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:13:42,"exit",0,"NA",2401,1,"Control",3600,NA,1,0,2024-05-20 17:13:42,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:11,"exit",0,"NA",2490,1,"Control",3600,NA,1,0,2024-05-20 17:15:11,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:18,"entrance_pollen",1,"yes",2497,1,"Control",3600,1,1,1,2024-05-20 17:15:18,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:22,"exit",0,"NA",2501,1,"Control",3600,NA,1,0,2024-05-20 17:15:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:15:50,"entrance_none",1,"no",2529,1,"Control",3600,0,1,1,2024-05-20 17:15:50,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:17:40,"entrance_pollen",1,"yes",2639,1,"Control",3600,1,1,1,2024-05-20 17:17:40,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:18:15,"exit",0,"NA",2674,1,"Control",3600,NA,1,0,2024-05-20 17:18:15,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:18:22,"exit",0,"NA",2681,1,"Control",3600,NA,1,0,2024-05-20 17:18:22,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:19:34,"entrance_none",1,"no",2753,1,"Control",3600,0,1,1,2024-05-20 17:19:34,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:20:18,"exit",0,"NA",2797,1,"Control",3600,NA,1,0,2024-05-20 17:20:18,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:01,"entrance_pollen",1,"yes",2840,1,"Control",3600,1,1,1,2024-05-20 17:21:01,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:36,"entrance_pollen",1,"yes",2875,1,"Control",3600,1,1,1,2024-05-20 17:21:36,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:50,"entrance_none",1,"no",2889,1,"Control",3600,0,1,1,2024-05-20 17:21:50,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:21:57,"entrance_none",1,"no",2896,1,"Control",3600,0,1,1,2024-05-20 17:21:57,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:22:07,"exit",0,"NA",2906,1,"Control",3600,NA,1,0,2024-05-20 17:22:07,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:22:42,"entrance_pollen",1,"yes",2941,1,"Control",3600,1,1,1,2024-05-20 17:22:42,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:33,"exit",0,"NA",2992,1,"Control",3600,NA,1,0,2024-05-20 17:23:33,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0002.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:23:54,"entrance_none",1,"no",3013,1,"Control",3600,0,1,1,2024-05-20 17:23:54,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:24:47,"entrance_pollen",1,"yes",3066,1,"Control",3600,1,1,1,2024-05-20 17:24:47,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:24:55,"exit",0,"NA",3074,1,"Control",3600,NA,1,0,2024-05-20 17:24:55,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:25:09,"exit",0,"NA",3088,1,"Control",3600,NA,1,0,2024-05-20 17:25:09,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:25:17,"exit",0,"NA",3096,1,"Control",3600,NA,1,0,2024-05-20 17:25:17,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:26:15,"exit",0,"NA",3154,1,"Control",3600,NA,1,0,2024-05-20 17:26:15,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:26:28,"entrance_pollen",1,"yes",3167,1,"Control",3600,1,1,1,2024-05-20 17:26:28,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:26:49,"exit",0,"NA",3188,1,"Control",3600,NA,1,0,2024-05-20 17:26:49,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:27:25,"exit",0,"NA",3224,1,"Control",3600,NA,1,0,2024-05-20 17:27:25,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:27:35,"entrance_pollen",1,"yes",3234,1,"Control",3600,1,1,1,2024-05-20 17:27:35,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:27:58,"exit",0,"NA",3257,1,"Control",3600,NA,1,0,2024-05-20 17:27:58,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:28:29,"entrance_pollen",1,"yes",3288,1,"Control",3600,1,1,1,2024-05-20 17:28:29,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:28:34,"entrance_pollen",1,"yes",3293,1,"Control",3600,1,1,1,2024-05-20 17:28:34,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:28:46,"exit",0,"NA",3305,1,"Control",3600,NA,1,0,2024-05-20 17:28:46,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:29:09,"entrance_pollen",1,"yes",3328,1,"Control",3600,1,1,1,2024-05-20 17:29:09,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:29:16,"entrance_none",1,"no",3335,1,"Control",3600,0,1,1,2024-05-20 17:29:16,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:29:41,"exit",0,"NA",3360,1,"Control",3600,NA,1,0,2024-05-20 17:29:41,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:29:56,"exit",0,"NA",3375,1,"Control",3600,NA,1,0,2024-05-20 17:29:56,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:30:19,"entrance_pollen",1,"yes",3398,1,"Control",3600,1,1,1,2024-05-20 17:30:19,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:30:39,"exit",0,"NA",3418,1,"Control",3600,NA,1,0,2024-05-20 17:30:39,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:31:16,"exit",0,"NA",3455,1,"Control",3600,NA,1,0,2024-05-20 17:31:16,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:32:00,"entrance_pollen",1,"yes",3499,1,"Control",3600,1,1,1,2024-05-20 17:32:00,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
1,"SUNP0003.AVI",2024-05-20,"timepoint_1","LHT",1899-12-31 17:32:18,"exit",0,"NA",3517,1,"Control",3600,NA,1,0,2024-05-20 17:32:18,129696,13.38,27.78,20.39,49.31,593.6,2.137,20.53,19.4,17.17,10.65,6.636,0,NA,1
